variant_id,scored_interval,gene_id,gene_name,gene_type,gene_strand,junction_Start,junction_End,output_type,variant_scorer,track_name,track_strand,Assay title,ontology_curie,biosample_name,biosample_type,transcription_factor,histone_mark,gtex_tissue,raw_score,quantile_score
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000059 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0000059,large intestine,tissue,,H3K36me3,,10886.0,0.98618805
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000059 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0000059,large intestine,tissue,,H3K4me1,,1349.125,0.6766247
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000059 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0000059,large intestine,tissue,,H3K4me3,,795.4375,0.84346706
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000059 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,UBERON:0000059,large intestine,tissue,,H3K9me3,,1439.25,0.5460134
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000088 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0000088,trophoblast,tissue,,H3K27ac,,945.875,0.6403306
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000088 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0000088,trophoblast,tissue,,H3K36me3,,5234.5,0.9644045
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000088 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0000088,trophoblast,tissue,,H3K4me1,,1277.1875,0.72030014
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000305 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0000305,amnion,tissue,,H3K36me3,,7794.0,0.9756724
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000305 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0000305,amnion,tissue,,H3K4me1,,1752.0,0.6188126
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000305 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0000305,amnion,tissue,,H3K4me3,,1594.5,0.776587
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000317 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0000317,colonic mucosa,tissue,,H3K27ac,,1662.0,0.7805644
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000317 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0000317,colonic mucosa,tissue,,H3K27me3,,1070.375,0.32337528
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000317 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0000317,colonic mucosa,tissue,,H3K36me3,,7934.5,0.9565468
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000317 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0000317,colonic mucosa,tissue,,H3K4me1,,1487.75,0.60787
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000317 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0000317,colonic mucosa,tissue,,H3K4me3,,1186.5,0.56877714
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000317 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,UBERON:0000317,colonic mucosa,tissue,,H3K9ac,,1655.5,0.6964799
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000320 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0000320,duodenal mucosa,tissue,,H3K27ac,,1718.375,0.80697334
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000320 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0000320,duodenal mucosa,tissue,,H3K27me3,,775.25,0.32337528
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000320 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0000320,duodenal mucosa,tissue,,H3K36me3,,7821.0,0.96744037
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000320 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0000320,duodenal mucosa,tissue,,H3K4me1,,1332.25,0.6242398
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000320 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0000320,duodenal mucosa,tissue,,H3K4me3,,945.375,0.5
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000320 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,UBERON:0000320,duodenal mucosa,tissue,,H3K9ac,,1658.0,0.7249247
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000320 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,UBERON:0000320,duodenal mucosa,tissue,,H3K9me3,,622.0,0.20031632
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000473 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0000473,testis,tissue,,H3K27ac,,2919.0,0.925176
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000473 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0000473,testis,tissue,,H3K4me1,,2356.0,0.83089256
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000473 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0000473,testis,tissue,,H3K4me3,,1433.25,0.7156284
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000945 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0000945,stomach,tissue,,H3K27ac,,2611.5,0.8341097
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000945 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0000945,stomach,tissue,,H3K27me3,,885.0,0.2483457
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000945 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0000945,stomach,tissue,,H3K36me3,,8224.0,0.9727787
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000945 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0000945,stomach,tissue,,H3K4me1,,1705.5,0.6242398
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000945 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0000945,stomach,tissue,,H3K4me3,,1275.75,0.59681785
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000945 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,UBERON:0000945,stomach,tissue,,H3K9me3,,915.75,0.2483457
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000947 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0000947,aorta,tissue,,H3K27ac,,1128.5,0.7385101
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000947 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0000947,aorta,tissue,,H3K36me3,,3149.625,0.95254505
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000947 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0000947,aorta,tissue,,H3K4me3,,620.375,0.2938548
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000948 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0000948,heart,tissue,,H3K27me3,,694.84375,0.38118738
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000948 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0000948,heart,tissue,,H3K4me1,,1719.5,0.6964799
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000948 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0000948,heart,tissue,,H3K4me3,,1016.125,0.5230556
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000948 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,UBERON:0000948,heart,tissue,,H3K9ac,,1940.75,0.768479
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000955 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0000955,brain,tissue,,H3K27me3,,807.125,0.3035201
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000955 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0000955,brain,tissue,,H3K36me3,,8975.0,0.98266596
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000955 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0000955,brain,tissue,,H3K4me1,,2013.0,0.6766247
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000955 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0000955,brain,tissue,,H3K4me3,,1305.75,0.86362827
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000955 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,UBERON:0000955,brain,tissue,,H3K9me3,,931.75,0.33870125
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000992 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0000992,ovary,tissue,,H3K27ac,,2370.0,0.8974094
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000992 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0000992,ovary,tissue,,H3K27me3,,502.875,0.11844259
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000992 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0000992,ovary,tissue,,H3K36me3,,5160.0,0.9602251
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000992 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0000992,ovary,tissue,,H3K4me1,,1536.125,0.6964799
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000992 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0000992,ovary,tissue,,H3K4me3,,1048.625,0.6915806
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000992 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,UBERON:0000992,ovary,tissue,,H3K9me3,,1181.0,0.22341299
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000995 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0000995,uterus,tissue,,H3K27ac,,1817.0,0.84039664
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000995 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0000995,uterus,tissue,,H3K4me3,,1408.75,0.68663776
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000996 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0000996,vagina,tissue,,H3K27ac,,2071.5,0.81405944
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000996 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0000996,vagina,tissue,,H3K36me3,,5885.0,0.9739743
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000996 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0000996,vagina,tissue,,H3K4me1,,1478.0,0.59681785
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0000996 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0000996,vagina,tissue,,H3K4me3,,1283.0,0.40874603
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001003 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0001003,skin epidermis,tissue,,H3K27ac,,2057.0,0.80697334
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001003 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0001003,skin epidermis,tissue,,H3K4me3,,1278.75,0.59681785
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001043 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0001043,esophagus,tissue,,H3K27ac,,1488.125,0.74294096
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001043 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0001043,esophagus,tissue,,H3K36me3,,5787.25,0.94346935
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001043 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0001043,esophagus,tissue,,H3K4me1,,1262.7344,0.3866444
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001043 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0001043,esophagus,tissue,,H3K4me3,,928.375,0.34911233
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001043 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,UBERON:0001043,esophagus,tissue,,H3K9me3,,1443.2812,0.40318215
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001114 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0001114,right lobe of liver,tissue,,H3K27ac,,1950.5,0.8209431
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001114 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0001114,right lobe of liver,tissue,,H3K36me3,,4625.0,0.9818622
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001114 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0001114,right lobe of liver,tissue,,H3K4me1,,1767.0,0.776587
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001114 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0001114,right lobe of liver,tissue,,H3K4me3,,1199.25,0.63499993
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001134 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0001134,skeletal muscle tissue,tissue,,H3K27ac,,2100.75,0.83727765
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001134 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0001134,skeletal muscle tissue,tissue,,H3K27me3,,1023.625,0.3335529
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001134 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0001134,skeletal muscle tissue,tissue,,H3K36me3,,7174.0,0.961097
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001134 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0001134,skeletal muscle tissue,tissue,,H3K4me1,,2096.375,0.7295015
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001134 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0001134,skeletal muscle tissue,tissue,,H3K4me3,,1229.0,0.63499993
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001134 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,UBERON:0001134,skeletal muscle tissue,tissue,,H3K9ac,,2269.25,0.8175265
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001150 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0001150,body of pancreas,tissue,,H3K27ac,,1555.125,0.7295015
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001150 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0001150,body of pancreas,tissue,,H3K4me1,,1146.75,0.41994295
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001150 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0001150,body of pancreas,tissue,,H3K4me3,,1384.5,0.48846605
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001157 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0001157,transverse colon,tissue,,H3K27ac,,1744.0,0.7996837
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001157 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0001157,transverse colon,tissue,,H3K27me3,,1143.5,0.29866502
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001157 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0001157,transverse colon,tissue,,H3K36me3,,3666.0,0.9727787
chr2:25234373:C>T,chr2:25168837-25299909:.,,,,,,,CHIP_HISTONE,"CenterMaskScorer(requested_output=CHIP_HISTONE, width=2001, aggregation_type=ACTIVE_SUM)",UBERON:0001157 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0001157,transverse colon,tissue,,H3K4me1,,1524.25,0.629636
