variant_id,scored_interval,gene_id,gene_name,gene_type,gene_strand,junction_Start,junction_End,output_type,variant_scorer,track_name,track_strand,Assay title,ontology_curie,biosample_name,biosample_type,gtex_tissue,raw_score,quantile_score
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002518 total RNA-seq,+,total RNA-seq,CL:0002518,kidney epithelial cell,primary_cell,,-0.00016593933,-0.4218197
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002539 total RNA-seq,+,total RNA-seq,CL:0002539,aortic smooth muscle cell,primary_cell,,-0.00017881393,-0.44984943
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002540 total RNA-seq,+,total RNA-seq,CL:0002540,mesenchymal stem cell of the bone marrow,primary_cell,,-0.0007996559,-0.65525186
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002543 total RNA-seq,+,total RNA-seq,CL:0002543,vein endothelial cell,primary_cell,,3.0517578e-05,0.30177534
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002545 total RNA-seq,+,total RNA-seq,CL:0002545,thoracic aorta endothelial cell,primary_cell,,-2.5749207e-05,-0.3122239
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002547 total RNA-seq,+,total RNA-seq,CL:0002547,fibroblast of the aortic adventitia,primary_cell,,-0.00073719025,-0.6807933
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002551 total RNA-seq,+,total RNA-seq,CL:0002551,fibroblast of dermis,primary_cell,,-0.0007343292,-0.67455524
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002553 polyA plus RNA-seq,+,polyA plus RNA-seq,CL:0002553,fibroblast of lung,primary_cell,,-8.72612e-05,-0.40266997
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002553 total RNA-seq,+,total RNA-seq,CL:0002553,fibroblast of lung,primary_cell,,-0.0002799034,-0.52033526
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002558 total RNA-seq,+,total RNA-seq,CL:0002558,fibroblast of villous mesenchyme,primary_cell,,-0.00024032593,-0.494645
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002568 total RNA-seq,+,total RNA-seq,CL:0002568,mesenchymal stem cell of Wharton's jelly,primary_cell,,-0.0002808571,-0.52033526
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002570 total RNA-seq,+,total RNA-seq,CL:0002570,mesenchymal stem cell of adipose,primary_cell,,-0.00053310394,-0.5993673
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002577 total RNA-seq,+,total RNA-seq,CL:0002577,placental epithelial cell,primary_cell,,-0.0005121231,-0.5919244
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002583 total RNA-seq,+,total RNA-seq,CL:0002583,subcutaneous preadipocyte,primary_cell,,-0.00015449524,-0.4680602
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002584 total RNA-seq,+,total RNA-seq,CL:0002584,renal cortical epithelial cell,primary_cell,,-0.00021266937,-0.4218197
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002591 total RNA-seq,+,total RNA-seq,CL:0002591,smooth muscle cell of the pulmonary artery,primary_cell,,-0.00059461594,-0.6281189
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002592 total RNA-seq,+,total RNA-seq,CL:0002592,smooth muscle cell of the coronary artery,primary_cell,,-6.246567e-05,-0.3532494
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002594 total RNA-seq,+,total RNA-seq,CL:0002594,smooth muscle cell of the umbilical artery,primary_cell,,-0.0007176399,-0.67455524
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002597 total RNA-seq,+,total RNA-seq,CL:0002597,smooth muscle cell of bladder,primary_cell,,-0.00027275085,-0.494645
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002598 total RNA-seq,+,total RNA-seq,CL:0002598,bronchial smooth muscle cell,primary_cell,,-0.00037574768,-0.53695804
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002600 total RNA-seq,+,total RNA-seq,CL:0002600,smooth muscle cell of trachea,primary_cell,,-0.0007095337,-0.6682194
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002601 total RNA-seq,+,total RNA-seq,CL:0002601,uterine smooth muscle cell,primary_cell,,-0.000562191,-0.62108356
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002618 polyA plus RNA-seq,+,polyA plus RNA-seq,CL:0002618,endothelial cell of umbilical vein,primary_cell,,-1.2397766e-05,-0.23762526
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002618 total RNA-seq,+,total RNA-seq,CL:0002618,endothelial cell of umbilical vein,primary_cell,,-6.866455e-05,-0.40266997
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0010002 total RNA-seq,+,total RNA-seq,CL:0010002,epithelial cell of umbilical artery,primary_cell,,0.00021266937,0.5118722
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0010003 total RNA-seq,+,total RNA-seq,CL:0010003,epithelial cell of alveolus of lung,primary_cell,,-0.00032806396,-0.545117
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0011012 total RNA-seq,+,total RNA-seq,CL:0011012,neural crest cell,in_vitro_differentiated_cells,,-0.0007429123,-0.64861906
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0011019 total RNA-seq,+,total RNA-seq,CL:0011019,mesothelial cell of epicardium,in_vitro_differentiated_cells,,-0.0022497177,-0.8986329
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0011020 total RNA-seq,+,total RNA-seq,CL:0011020,neural progenitor cell,in_vitro_differentiated_cells,,-0.00032663345,-0.494645
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:1000458 total RNA-seq,+,total RNA-seq,CL:1000458,melanocyte of skin,primary_cell,,-0.00034093857,-0.5118722
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:1001568 total RNA-seq,+,total RNA-seq,CL:1001568,pulmonary artery endothelial cell,primary_cell,,0.000121593475,0.45900303
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:1001606 polyA plus RNA-seq,+,polyA plus RNA-seq,CL:1001606,foreskin keratinocyte,primary_cell,,-9.202957e-05,-0.40266997
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:1001606 total RNA-seq,+,total RNA-seq,CL:1001606,foreskin keratinocyte,primary_cell,,-7.534027e-05,-0.40266997
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:1001608 polyA plus RNA-seq,+,polyA plus RNA-seq,CL:1001608,foreskin fibroblast,primary_cell,,-0.00013685226,-0.44984943
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:2000001 polyA plus RNA-seq,+,polyA plus RNA-seq,CL:2000001,peripheral blood mononuclear cell,primary_cell,,0.0016760826,0.7105387
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:2000007 total RNA-seq,+,total RNA-seq,CL:2000007,articular chondrocyte of knee joint,primary_cell,,-0.00039863586,-0.553174
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:2000010 total RNA-seq,+,total RNA-seq,CL:2000010,dermis blood vessel endothelial cell,primary_cell,,0.00024223328,0.5033086
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:2000011 total RNA-seq,+,total RNA-seq,CL:2000011,dermis lymphatic vessel endothelial cell,primary_cell,,0.0007710457,0.67455524
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:2000016 total RNA-seq,+,total RNA-seq,CL:2000016,lung microvascular endothelial cell,primary_cell,,0.00062417984,0.64861906
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:2000018 total RNA-seq,+,total RNA-seq,CL:2000018,endothelial cell of coronary artery,primary_cell,,0.00014591217,0.45900303
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:2000040 total RNA-seq,+,total RNA-seq,CL:2000040,bladder microvascular endothelial cell,primary_cell,,0.00023031235,0.5033086
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:2000041 total RNA-seq,+,total RNA-seq,CL:2000041,dermis microvascular lymphatic vessel endothelial cell,primary_cell,,0.00072956085,0.6682194
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:2000045 polyA plus RNA-seq,+,polyA plus RNA-seq,CL:2000045,foreskin melanocyte,primary_cell,,-0.00087690353,-0.6682194
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:2000066 total RNA-seq,+,total RNA-seq,CL:2000066,cardiac ventricle fibroblast,primary_cell,,-0.00022697449,-0.52033526
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:2000067 total RNA-seq,+,total RNA-seq,CL:2000067,cardiac atrium fibroblast,primary_cell,,-4.2915344e-05,-0.3929598
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:2000068 total RNA-seq,+,total RNA-seq,CL:2000068,pericardium fibroblast,primary_cell,,-0.00018548965,-0.5033086
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:2000071 total RNA-seq,+,total RNA-seq,CL:2000071,mammary microvascular endothelial cell,primary_cell,,-1.335144e-05,-0.28066123
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:2000078 total RNA-seq,+,total RNA-seq,CL:2000078,placental pericyte,primary_cell,,-0.00020980835,-0.45900303
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:2000092 total RNA-seq,+,total RNA-seq,CL:2000092,hair follicular keratinocyte,primary_cell,,-0.0001950264,-0.5118722
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:2000093 total RNA-seq,+,total RNA-seq,CL:2000093,bronchus fibroblast of lung,primary_cell,,-0.00040102005,-0.5919244
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:2000094 total RNA-seq,+,total RNA-seq,CL:2000094,nasal cavity respiratory epithelium epithelial cell of viscerocranial mucosa,primary_cell,,-9.012222e-05,-0.3929598
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0001086 polyA plus RNA-seq,+,polyA plus RNA-seq,EFO:0001086,A549,cell_line,,-9.870529e-05,-0.30177534
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0001099 total RNA-seq,+,total RNA-seq,EFO:0001099,Caco-2,cell_line,,-0.00019073486,-0.3831612
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0001187 polyA plus RNA-seq,+,polyA plus RNA-seq,EFO:0001187,HepG2,cell_line,,0.00020885468,0.36330444
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0001187 total RNA-seq,+,total RNA-seq,EFO:0001187,HepG2,cell_line,,8.2969666e-05,0.33289418
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0001193 total RNA-seq,+,total RNA-seq,EFO:0001193,HT-29,cell_line,,0.00016784668,0.37327558
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0001196 polyA plus RNA-seq,+,polyA plus RNA-seq,EFO:0001196,IMR-90,cell_line,,-0.00021600723,-0.45900303
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0001196 total RNA-seq,+,total RNA-seq,EFO:0001196,IMR-90,cell_line,,-0.000116825104,-0.4406003
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0001200 total RNA-seq,+,total RNA-seq,EFO:0001200,MCF 10A,cell_line,,-6.151199e-05,-0.34311208
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0001203 polyA plus RNA-seq,+,polyA plus RNA-seq,EFO:0001203,MCF-7,cell_line,,4.005432e-05,0.14885359
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0001203 total RNA-seq,+,total RNA-seq,EFO:0001203,MCF-7,cell_line,,-0.00012254715,-0.29125375
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0002059 polyA plus RNA-seq,+,polyA plus RNA-seq,EFO:0002059,HT1080,cell_line,,-0.00018167496,-0.3225975
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0002059 total RNA-seq,+,total RNA-seq,EFO:0002059,HT1080,cell_line,,-0.00015497208,-0.3225975
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0002067 polyA plus RNA-seq,+,polyA plus RNA-seq,EFO:0002067,K562,cell_line,,0.0001335144,0.25927192
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0002067 total RNA-seq,+,total RNA-seq,EFO:0002067,K562,cell_line,,-0.00017213821,-0.30177534
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0002074 total RNA-seq,+,total RNA-seq,EFO:0002074,PC-3,cell_line,,-3.2901764e-05,-0.19363573
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0002101 total RNA-seq,+,total RNA-seq,EFO:0002101,A172,cell_line,,-0.00019979477,-0.3929598
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0002103 total RNA-seq,+,total RNA-seq,EFO:0002103,A375,cell_line,,-0.00024175644,-0.34311208
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0002106 total RNA-seq,+,total RNA-seq,EFO:0002106,A673,cell_line,,-0.0012865067,-0.7817188
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0002150 total RNA-seq,+,total RNA-seq,EFO:0002150,Caki2,cell_line,,-4.673004e-05,-0.22671121
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0002179 total RNA-seq,+,total RNA-seq,EFO:0002179,G401,cell_line,,-0.00027656555,-0.41229036
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0002184 total RNA-seq,+,total RNA-seq,EFO:0002184,H4,cell_line,,-0.00016117096,-0.3532494
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0002234 total RNA-seq,+,total RNA-seq,EFO:0002234,MG63,cell_line,,-0.00011587143,-0.40266997
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0002330 total RNA-seq,+,total RNA-seq,EFO:0002330,SJSA1,cell_line,,-0.0003671646,-0.5286973
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0002713 total RNA-seq,+,total RNA-seq,EFO:0002713,Panc1,cell_line,,-0.00015926361,-0.3831612
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0002779 polyA plus RNA-seq,+,polyA plus RNA-seq,EFO:0002779,BJ,cell_line,,-0.00011920929,-0.4312567
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0002784 polyA plus RNA-seq,+,polyA plus RNA-seq,EFO:0002784,GM12878,cell_line,,0.002412796,0.8189428
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0002784 total RNA-seq,+,total RNA-seq,EFO:0002784,GM12878,cell_line,,0.0031204224,0.88937473
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0002791 polyA plus RNA-seq,+,polyA plus RNA-seq,EFO:0002791,HeLa-S3,cell_line,,2.2411346e-05,0.14885359
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0002819 total RNA-seq,+,total RNA-seq,EFO:0002819,Calu3,cell_line,,-0.00011968613,-0.30177534
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0002824 total RNA-seq,+,total RNA-seq,EFO:0002824,HCT116,cell_line,,-0.00014448166,-0.3225975
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0002847 total RNA-seq,+,total RNA-seq,EFO:0002847,PC-9,cell_line,,-0.0002951622,-0.3831612
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0003042 polyA plus RNA-seq,+,polyA plus RNA-seq,EFO:0003042,H1,cell_line,,-0.00019264221,-0.3225975
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0003042 total RNA-seq,+,total RNA-seq,EFO:0003042,H1,cell_line,,-0.00026369095,-0.4312567
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0003044 polyA plus RNA-seq,+,polyA plus RNA-seq,EFO:0003044,NCI-H460,cell_line,,-7.247925e-05,-0.2699999
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0003044 total RNA-seq,+,total RNA-seq,EFO:0003044,NCI-H460,cell_line,,-8.2969666e-05,-0.30177534
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0003045 total RNA-seq,+,total RNA-seq,EFO:0003045,H9,cell_line,,-0.00017595291,-0.3831612
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0003072 polyA plus RNA-seq,+,polyA plus RNA-seq,EFO:0003072,SK-N-SH,cell_line,,-0.00045919418,-0.5033086
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0005697 total RNA-seq,+,total RNA-seq,EFO:0005697,M059J,cell_line,,-0.00011014938,-0.33289418
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000230452,LINC01381,lncRNA,+,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),EFO:0005698 total RNA-seq,+,total RNA-seq,EFO:0005698,Daoy,cell_line,,-0.00027370453,-0.40266997
